,realtime_start,realtime_end,date,value
517,2022-11-24,2022-11-24,1981-02-27,15.30
518,2022-11-24,2022-11-24,1981-03-06,15.40
519,2022-11-24,2022-11-24,1981-03-13,15.40
520,2022-11-24,2022-11-24,1981-03-20,15.40
521,2022-11-24,2022-11-24,1981-03-27,15.40
522,2022-11-24,2022-11-24,1981-04-03,15.40
523,2022-11-24,2022-11-24,1981-04-10,15.50
524,2022-11-24,2022-11-24,1981-04-17,15.65
525,2022-11-24,2022-11-24,1981-04-24,15.77
526,2022-11-24,2022-11-24,1981-05-01,15.82
527,2022-11-24,2022-11-24,1981-05-08,16.12
528,2022-11-24,2022-11-24,1981-05-15,16.64
529,2022-11-24,2022-11-24,1981-05-22,16.63
530,2022-11-24,2022-11-24,1981-05-29,16.80
531,2022-11-24,2022-11-24,1981-06-05,16.76
532,2022-11-24,2022-11-24,1981-06-12,16.69
533,2022-11-24,2022-11-24,1981-06-19,16.71
534,2022-11-24,2022-11-24,1981-06-26,16.62
535,2022-11-24,2022-11-24,1981-07-03,16.64
536,2022-11-24,2022-11-24,1981-07-10,16.79
537,2022-11-24,2022-11-24,1981-07-17,16.74
538,2022-11-24,2022-11-24,1981-07-24,16.88
539,2022-11-24,2022-11-24,1981-07-31,17.11
540,2022-11-24,2022-11-24,1981-08-07,17.13
541,2022-11-24,2022-11-24,1981-08-14,17.27
542,2022-11-24,2022-11-24,1981-08-21,17.26
543,2022-11-24,2022-11-24,1981-08-28,17.48
544,2022-11-24,2022-11-24,1981-09-04,17.79
545,2022-11-24,2022-11-24,1981-09-11,18.22
546,2022-11-24,2022-11-24,1981-09-18,18.27
547,2022-11-24,2022-11-24,1981-09-25,18.36
548,2022-11-24,2022-11-24,1981-10-02,18.28
549,2022-11-24,2022-11-24,1981-10-09,18.63
550,2022-11-24,2022-11-24,1981-10-16,18.53
551,2022-11-24,2022-11-24,1981-10-21,18.39
552,2022-11-24,2022-11-24,1981-10-30,18.44
553,2022-11-24,2022-11-24,1981-11-06,18.37
554,2022-11-24,2022-11-24,1981-11-13,18.02
555,2022-11-24,2022-11-24,1981-11-20,17.70
556,2022-11-24,2022-11-24,1981-11-27,17.21
557,2022-11-24,2022-11-24,1981-12-04,16.90
558,2022-11-24,2022-11-24,1981-12-11,16.94
559,2022-11-24,2022-11-24,1981-12-18,16.90
560,2022-11-24,2022-11-24,1981-12-25,16.95
561,2022-11-24,2022-11-24,1981-12-31,17.04
562,2022-11-24,2022-11-24,1982-01-08,17.30
563,2022-11-24,2022-11-24,1982-01-15,17.44
564,2022-11-24,2022-11-24,1982-01-22,17.61
565,2022-11-24,2022-11-24,1982-01-29,17.59
566,2022-11-24,2022-11-24,1982-02-05,17.56
567,2022-11-24,2022-11-24,1982-02-12,17.65
568,2022-11-24,2022-11-24,1982-02-19,17.66
569,2022-11-24,2022-11-24,1982-02-26,17.52
570,2022-11-24,2022-11-24,1982-03-05,17.29
571,2022-11-24,2022-11-24,1982-03-12,17.19
572,2022-11-24,2022-11-24,1982-03-19,17.12
573,2022-11-24,2022-11-24,1982-03-26,17.04
574,2022-11-24,2022-11-24,1982-04-02,16.95
575,2022-11-24,2022-11-24,1982-04-09,16.91
576,2022-11-24,2022-11-24,1982-04-16,16.93
577,2022-11-24,2022-11-24,1982-04-23,16.86
578,2022-11-24,2022-11-24,1982-04-30,16.81
579,2022-11-24,2022-11-24,1982-05-07,16.78
580,2022-11-24,2022-11-24,1982-05-14,16.63
581,2022-11-24,2022-11-24,1982-05-21,16.67
582,2022-11-24,2022-11-24,1982-05-28,16.63
583,2022-11-24,2022-11-24,1982-06-04,16.65
584,2022-11-24,2022-11-24,1982-06-11,16.70
585,2022-11-24,2022-11-24,1982-06-18,16.71
586,2022-11-24,2022-11-24,1982-06-25,16.73
587,2022-11-24,2022-11-24,1982-07-02,16.87
588,2022-11-24,2022-11-24,1982-07-09,16.93
589,2022-11-24,2022-11-24,1982-07-16,16.88
590,2022-11-24,2022-11-24,1982-07-23,16.75
591,2022-11-24,2022-11-24,1982-07-30,16.65
592,2022-11-24,2022-11-24,1982-08-06,16.55
593,2022-11-24,2022-11-24,1982-08-13,16.44
594,2022-11-24,2022-11-24,1982-08-20,16.21
595,2022-11-24,2022-11-24,1982-08-27,15.88
596,2022-11-24,2022-11-24,1982-09-03,15.59
597,2022-11-24,2022-11-24,1982-09-10,15.56
598,2022-11-24,2022-11-24,1982-09-17,15.38
599,2022-11-24,2022-11-24,1982-09-24,15.19
600,2022-11-24,2022-11-24,1982-10-01,15.13
601,2022-11-24,2022-11-24,1982-10-08,14.96
602,2022-11-24,2022-11-24,1982-10-15,14.60
603,2022-11-24,2022-11-24,1982-10-22,14.20
604,2022-11-24,2022-11-24,1982-10-29,14.15
605,2022-11-24,2022-11-24,1982-11-05,13.91
606,2022-11-24,2022-11-24,1982-11-12,13.84
607,2022-11-24,2022-11-24,1982-11-19,13.78
608,2022-11-24,2022-11-24,1982-11-26,13.77
609,2022-11-24,2022-11-24,1982-12-03,13.66
610,2022-11-24,2022-11-24,1982-12-10,13.66
611,2022-11-24,2022-11-24,1982-12-17,13.63
612,2022-11-24,2022-11-24,1982-12-24,13.60
613,2022-11-24,2022-11-24,1982-12-31,13.57
614,2022-11-24,2022-11-24,1983-01-07,13.46
615,2022-11-24,2022-11-24,1983-01-14,13.31
616,2022-11-24,2022-11-24,1983-01-21,13.12
617,2022-11-24,2022-11-24,1983-01-28,13.10
618,2022-11-24,2022-11-24,1983-02-04,13.06
619,2022-11-24,2022-11-24,1983-02-11,13.06
620,2022-11-24,2022-11-24,1983-02-18,13.07
621,2022-11-24,2022-11-24,1983-02-25,12.98
622,2022-11-24,2022-11-24,1983-03-04,12.74
623,2022-11-24,2022-11-24,1983-03-11,12.79
624,2022-11-24,2022-11-24,1983-03-18,12.81
625,2022-11-24,2022-11-24,1983-03-25,12.86
626,2022-11-24,2022-11-24,1983-04-01,12.82
627,2022-11-24,2022-11-24,1983-04-08,12.82
628,2022-11-24,2022-11-24,1983-04-15,12.79
629,2022-11-24,2022-11-24,1983-04-22,12.75
630,2022-11-24,2022-11-24,1983-04-29,12.73
631,2022-11-24,2022-11-24,1983-05-06,12.71
632,2022-11-24,2022-11-24,1983-05-13,12.59
633,2022-11-24,2022-11-24,1983-05-20,12.55
634,2022-11-24,2022-11-24,1983-05-27,12.68
635,2022-11-24,2022-11-24,1983-06-03,12.74
636,2022-11-24,2022-11-24,1983-06-10,12.82
637,2022-11-24,2022-11-24,1983-06-17,12.96
638,2022-11-24,2022-11-24,1983-06-24,12.96
639,2022-11-24,2022-11-24,1983-07-01,13.08
640,2022-11-24,2022-11-24,1983-07-08,13.30
641,2022-11-24,2022-11-24,1983-07-15,13.50
642,2022-11-24,2022-11-24,1983-07-22,13.58
643,2022-11-24,2022-11-24,1983-07-29,13.65
644,2022-11-24,2022-11-24,1983-08-05,13.73
645,2022-11-24,2022-11-24,1983-08-12,13.84
646,2022-11-24,2022-11-24,1983-08-19,13.89
647,2022-11-24,2022-11-24,1983-08-26,13.78
648,2022-11-24,2022-11-24,1983-09-02,13.77
649,2022-11-24,2022-11-24,1983-09-09,13.77
650,2022-11-24,2022-11-24,1983-09-16,13.72
651,2022-11-24,2022-11-24,1983-09-23,13.72
652,2022-11-24,2022-11-24,1983-09-30,13.65
653,2022-11-24,2022-11-24,1983-10-07,13.59
654,2022-11-24,2022-11-24,1983-10-14,13.60
655,2022-11-24,2022-11-24,1983-10-21,13.52
656,2022-11-24,2022-11-24,1983-10-28,13.43
657,2022-11-24,2022-11-24,1983-11-04,13.42
658,2022-11-24,2022-11-24,1983-11-11,13.47
659,2022-11-24,2022-11-24,1983-11-18,13.42
660,2022-11-24,2022-11-24,1983-11-25,13.43
661,2022-11-24,2022-11-24,1983-12-02,13.41
662,2022-11-24,2022-11-24,1983-12-09,13.38
663,2022-11-24,2022-11-24,1983-12-16,13.42
664,2022-11-24,2022-11-24,1983-12-23,13.46
665,2022-11-24,2022-11-24,1983-12-30,13.43
666,2022-11-24,2022-11-24,1984-01-06,13.43
667,2022-11-24,2022-11-24,1984-01-13,13.40
668,2022-11-24,2022-11-24,1984-01-20,13.35
669,2022-11-24,2022-11-24,1984-01-27,13.29
670,2022-11-24,2022-11-24,1984-02-03,13.26
671,2022-11-24,2022-11-24,1984-02-10,13.23
672,2022-11-24,2022-11-24,1984-02-17,13.19
673,2022-11-24,2022-11-24,1984-02-24,13.25
674,2022-11-24,2022-11-24,1984-03-02,13.23
675,2022-11-24,2022-11-24,1984-03-09,13.30
676,2022-11-24,2022-11-24,1984-03-16,13.37
677,2022-11-24,2022-11-24,1984-03-23,13.48
678,2022-11-24,2022-11-24,1984-03-30,13.55
679,2022-11-24,2022-11-24,1984-04-06,13.63
680,2022-11-24,2022-11-24,1984-04-13,13.58
681,2022-11-24,2022-11-24,1984-04-20,13.67
682,2022-11-24,2022-11-24,1984-04-27,13.73
683,2022-11-24,2022-11-24,1984-05-04,13.78
684,2022-11-24,2022-11-24,1984-05-11,13.87
685,2022-11-24,2022-11-24,1984-05-18,14.04
686,2022-11-24,2022-11-24,1984-05-25,14.08
687,2022-11-24,2022-11-24,1984-06-01,14.29
688,2022-11-24,2022-11-24,1984-06-08,14.33
689,2022-11-24,2022-11-24,1984-06-15,14.47
690,2022-11-24,2022-11-24,1984-06-22,14.49
691,2022-11-24,2022-11-24,1984-06-29,14.50
692,2022-11-24,2022-11-24,1984-07-06,14.66
693,2022-11-24,2022-11-24,1984-07-13,14.68
694,2022-11-24,2022-11-24,1984-07-20,14.66
695,2022-11-24,2022-11-24,1984-07-27,14.67
696,2022-11-24,2022-11-24,1984-08-03,14.68
697,2022-11-24,2022-11-24,1984-08-10,14.54
698,2022-11-24,2022-11-24,1984-08-17,14.39
699,2022-11-24,2022-11-24,1984-08-24,14.36
700,2022-11-24,2022-11-24,1984-08-31,14.38
701,2022-11-24,2022-11-24,1984-09-07,14.42
702,2022-11-24,2022-11-24,1984-09-14,14.43
703,2022-11-24,2022-11-24,1984-09-21,14.29
704,2022-11-24,2022-11-24,1984-09-28,14.26
705,2022-11-24,2022-11-24,1984-10-05,14.18
706,2022-11-24,2022-11-24,1984-10-12,14.19
707,2022-11-24,2022-11-24,1984-10-19,14.10
708,2022-11-24,2022-11-24,1984-10-26,14.05
709,2022-11-24,2022-11-24,1984-11-02,13.85
710,2022-11-24,2022-11-24,1984-11-09,13.74
711,2022-11-24,2022-11-24,1984-11-16,13.63
712,2022-11-24,2022-11-24,1984-11-23,13.55
713,2022-11-24,2022-11-24,1984-11-30,13.42
714,2022-11-24,2022-11-24,1984-12-07,13.20
715,2022-11-24,2022-11-24,1984-12-14,13.20
716,2022-11-24,2022-11-24,1984-12-21,13.18
717,2022-11-24,2022-11-24,1984-12-28,13.14
718,2022-11-24,2022-11-24,1985-01-04,13.10
719,2022-11-24,2022-11-24,1985-01-11,13.12
720,2022-11-24,2022-11-24,1985-01-18,13.12
721,2022-11-24,2022-11-24,1985-01-25,12.96
722,2022-11-24,2022-11-24,1985-02-01,12.93
723,2022-11-24,2022-11-24,1985-02-08,12.91
724,2022-11-24,2022-11-24,1985-02-15,12.90
725,2022-11-24,2022-11-24,1985-02-22,12.94
726,2022-11-24,2022-11-24,1985-03-01,13.02
727,2022-11-24,2022-11-24,1985-03-08,13.10
728,2022-11-24,2022-11-24,1985-03-15,13.20
729,2022-11-24,2022-11-24,1985-03-22,13.24
730,2022-11-24,2022-11-24,1985-03-29,13.29
731,2022-11-24,2022-11-24,1985-04-05,13.27
732,2022-11-24,2022-11-24,1985-04-12,13.23
733,2022-11-24,2022-11-24,1985-04-19,13.16
734,2022-11-24,2022-11-24,1985-04-26,13.12
735,2022-11-24,2022-11-24,1985-05-03,13.07
736,2022-11-24,2022-11-24,1985-05-10,13.02
737,2022-11-24,2022-11-24,1985-05-17,12.94
738,2022-11-24,2022-11-24,1985-05-24,12.83
739,2022-11-24,2022-11-24,1985-05-31,12.71
740,2022-11-24,2022-11-24,1985-06-07,12.39
741,2022-11-24,2022-11-24,1985-06-14,12.27
742,2022-11-24,2022-11-24,1985-06-21,12.05
743,2022-11-24,2022-11-24,1985-06-28,12.15
744,2022-11-24,2022-11-24,1985-07-05,12.13
745,2022-11-24,2022-11-24,1985-07-12,12.03
746,2022-11-24,2022-11-24,1985-07-19,11.94
747,2022-11-24,2022-11-24,1985-07-26,12.03
748,2022-11-24,2022-11-24,1985-08-02,12.17
749,2022-11-24,2022-11-24,1985-08-09,12.23
750,2022-11-24,2022-11-24,1985-08-16,12.24
751,2022-11-24,2022-11-24,1985-08-23,12.18
752,2022-11-24,2022-11-24,1985-08-30,12.11
753,2022-11-24,2022-11-24,1985-09-06,12.15
754,2022-11-24,2022-11-24,1985-09-13,12.24
755,2022-11-24,2022-11-24,1985-09-20,12.21
756,2022-11-24,2022-11-24,1985-09-27,12.17
757,2022-11-24,2022-11-24,1985-10-04,12.17
758,2022-11-24,2022-11-24,1985-10-11,12.17
759,2022-11-24,2022-11-24,1985-10-18,12.13
760,2022-11-24,2022-11-24,1985-10-25,12.07
761,2022-11-24,2022-11-24,1985-11-01,12.01
762,2022-11-24,2022-11-24,1985-11-08,11.90
763,2022-11-24,2022-11-24,1985-11-15,11.79
764,2022-11-24,2022-11-24,1985-11-22,11.64
765,2022-11-24,2022-11-24,1985-11-29,11.58
766,2022-11-24,2022-11-24,1985-12-06,11.50
767,2022-11-24,2022-11-24,1985-12-13,11.31
768,2022-11-24,2022-11-24,1985-12-20,11.14
769,2022-11-24,2022-11-24,1985-12-27,11.09
770,2022-11-24,2022-11-24,1986-01-03,10.81
771,2022-11-24,2022-11-24,1986-01-10,10.77
772,2022-11-24,2022-11-24,1986-01-17,10.99
773,2022-11-24,2022-11-24,1986-01-24,10.97
774,2022-11-24,2022-11-24,1986-01-31,10.89
775,2022-11-24,2022-11-24,1986-02-07,10.85
776,2022-11-24,2022-11-24,1986-02-14,10.80
777,2022-11-24,2022-11-24,1986-02-21,10.68
778,2022-11-24,2022-11-24,1986-02-28,10.51
779,2022-11-24,2022-11-24,1986-03-07,10.20
780,2022-11-24,2022-11-24,1986-03-14,10.01
781,2022-11-24,2022-11-24,1986-03-21,10.01
782,2022-11-24,2022-11-24,1986-03-28,10.10
783,2022-11-24,2022-11-24,1986-04-04,9.99
784,2022-11-24,2022-11-24,1986-04-11,9.98
785,2022-11-24,2022-11-24,1986-04-18,9.92
786,2022-11-24,2022-11-24,1986-04-25,9.86
787,2022-11-24,2022-11-24,1986-05-02,9.90
788,2022-11-24,2022-11-24,1986-05-09,10.00
789,2022-11-24,2022-11-24,1986-05-16,10.08
790,2022-11-24,2022-11-24,1986-05-23,10.36
791,2022-11-24,2022-11-24,1986-05-30,10.38
792,2022-11-24,2022-11-24,1986-06-06,10.74
793,2022-11-24,2022-11-24,1986-06-13,10.76
794,2022-11-24,2022-11-24,1986-06-20,10.61
795,2022-11-24,2022-11-24,1986-06-27,10.62
796,2022-11-24,2022-11-24,1986-07-04,10.61
797,2022-11-24,2022-11-24,1986-07-11,10.59
798,2022-11-24,2022-11-24,1986-07-18,10.43
799,2022-11-24,2022-11-24,1986-07-25,10.40
800,2022-11-24,2022-11-24,1986-08-01,10.40
801,2022-11-24,2022-11-24,1986-08-08,10.40
802,2022-11-24,2022-11-24,1986-08-15,10.23
803,2022-11-24,2022-11-24,1986-08-22,10.04
804,2022-11-24,2022-11-24,1986-08-29,9.93
805,2022-11-24,2022-11-24,1986-09-05,9.90
806,2022-11-24,2022-11-24,1986-09-12,9.96
807,2022-11-24,2022-11-24,1986-09-19,10.07
808,2022-11-24,2022-11-24,1986-09-26,10.10
809,2022-11-24,2022-11-24,1986-10-03,10.08
810,2022-11-24,2022-11-24,1986-10-10,9.99
811,2022-11-24,2022-11-24,1986-10-17,9.96
812,2022-11-24,2022-11-24,1986-10-24,9.95
813,2022-11-24,2022-11-24,1986-10-31,9.89
814,2022-11-24,2022-11-24,1986-11-07,9.83
815,2022-11-24,2022-11-24,1986-11-14,9.81
816,2022-11-24,2022-11-24,1986-11-21,9.64
817,2022-11-24,2022-11-24,1986-11-28,9.50
818,2022-11-24,2022-11-24,1986-12-05,9.30
819,2022-11-24,2022-11-24,1986-12-12,9.35
820,2022-11-24,2022-11-24,1986-12-19,9.30
821,2022-11-24,2022-11-24,1986-12-26,9.29
822,2022-11-24,2022-11-24,1987-01-02,9.37
823,2022-11-24,2022-11-24,1987-01-09,9.32
824,2022-11-24,2022-11-24,1987-01-16,9.21
825,2022-11-24,2022-11-24,1987-01-23,9.04
826,2022-11-24,2022-11-24,1987-01-30,9.08
827,2022-11-24,2022-11-24,1987-02-06,9.06
828,2022-11-24,2022-11-24,1987-02-13,9.09
829,2022-11-24,2022-11-24,1987-02-20,9.11
830,2022-11-24,2022-11-24,1987-02-27,9.07
831,2022-11-24,2022-11-24,1987-03-06,9.03
832,2022-11-24,2022-11-24,1987-03-13,9.05
833,2022-11-24,2022-11-24,1987-03-20,9.03
834,2022-11-24,2022-11-24,1987-03-27,9.03
835,2022-11-24,2022-11-24,1987-04-03,9.26
836,2022-11-24,2022-11-24,1987-04-10,9.43
837,2022-11-24,2022-11-24,1987-04-17,10.27
838,2022-11-24,2022-11-24,1987-04-24,10.37
839,2022-11-24,2022-11-24,1987-05-01,10.47
840,2022-11-24,2022-11-24,1987-05-08,10.52
841,2022-11-24,2022-11-24,1987-05-15,10.48
842,2022-11-24,2022-11-24,1987-05-22,10.81
843,2022-11-24,2022-11-24,1987-05-29,10.70
844,2022-11-24,2022-11-24,1987-06-05,10.70
845,2022-11-24,2022-11-24,1987-06-12,10.66
846,2022-11-24,2022-11-24,1987-06-19,10.44
847,2022-11-24,2022-11-24,1987-06-26,10.35
848,2022-11-24,2022-11-24,1987-07-03,10.36
849,2022-11-24,2022-11-24,1987-07-10,10.30
850,2022-11-24,2022-11-24,1987-07-17,10.23
851,2022-11-24,2022-11-24,1987-07-24,10.23
852,2022-11-24,2022-11-24,1987-07-31,10.27
853,2022-11-24,2022-11-24,1987-08-07,10.35
854,2022-11-24,2022-11-24,1987-08-14,10.34
855,2022-11-24,2022-11-24,1987-08-21,10.30
856,2022-11-24,2022-11-24,1987-08-28,10.33
857,2022-11-24,2022-11-24,1987-09-04,10.63
858,2022-11-24,2022-11-24,1987-09-11,10.91
859,2022-11-24,2022-11-24,1987-09-18,10.99
860,2022-11-24,2022-11-24,1987-09-25,11.02
861,2022-11-24,2022-11-24,1987-10-02,11.18
862,2022-11-24,2022-11-24,1987-10-09,11.21
863,2022-11-24,2022-11-24,1987-10-16,11.58
864,2022-11-24,2022-11-24,1987-10-23,11.36
865,2022-11-24,2022-11-24,1987-10-30,10.97
866,2022-11-24,2022-11-24,1987-11-06,10.79
867,2022-11-24,2022-11-24,1987-11-13,10.66
868,2022-11-24,2022-11-24,1987-11-20,10.60
869,2022-11-24,2022-11-24,1987-11-27,10.55
870,2022-11-24,2022-11-24,1987-12-04,10.60
871,2022-11-24,2022-11-24,1987-12-11,10.66
872,2022-11-24,2022-11-24,1987-12-18,10.69
873,2022-11-24,2022-11-24,1987-12-25,10.64
874,2022-11-24,2022-11-24,1987-12-31,10.61
875,2022-11-24,2022-11-24,1988-01-08,10.50
876,2022-11-24,2022-11-24,1988-01-15,10.53
877,2022-11-24,2022-11-24,1988-01-22,10.34
878,2022-11-24,2022-11-24,1988-01-29,10.16
879,2022-11-24,2022-11-24,1988-02-05,9.94
880,2022-11-24,2022-11-24,1988-02-12,9.84
881,2022-11-24,2022-11-24,1988-02-19,9.92
882,2022-11-24,2022-11-24,1988-02-26,9.87
883,2022-11-24,2022-11-24,1988-03-04,9.85
884,2022-11-24,2022-11-24,1988-03-11,9.96
885,2022-11-24,2022-11-24,1988-03-18,9.92
886,2022-11-24,2022-11-24,1988-03-25,9.99
887,2022-11-24,2022-11-24,1988-04-01,10.05
888,2022-11-24,2022-11-24,1988-04-08,10.19
889,2022-11-24,2022-11-24,1988-04-15,10.19
890,2022-11-24,2022-11-24,1988-04-22,10.30
891,2022-11-24,2022-11-24,1988-04-29,10.28
892,2022-11-24,2022-11-24,1988-05-06,10.32
893,2022-11-24,2022-11-24,1988-05-13,10.40
894,2022-11-24,2022-11-24,1988-05-20,10.52
895,2022-11-24,2022-11-24,1988-05-27,10.58
896,2022-11-24,2022-11-24,1988-06-03,10.58
897,2022-11-24,2022-11-24,1988-06-10,10.51
898,2022-11-24,2022-11-24,1988-06-17,10.35
899,2022-11-24,2022-11-24,1988-06-24,10.40
900,2022-11-24,2022-11-24,1988-07-01,10.39
901,2022-11-24,2022-11-24,1988-07-08,10.38
902,2022-11-24,2022-11-24,1988-07-15,10.44
903,2022-11-24,2022-11-24,1988-07-22,10.46
904,2022-11-24,2022-11-24,1988-07-29,10.49
905,2022-11-24,2022-11-24,1988-08-05,10.44
906,2022-11-24,2022-11-24,1988-08-12,10.57
907,2022-11-24,2022-11-24,1988-08-19,10.71
908,2022-11-24,2022-11-24,1988-08-26,10.67
909,2022-11-24,2022-11-24,1988-09-02,10.65
910,2022-11-24,2022-11-24,1988-09-09,10.53
911,2022-11-24,2022-11-24,1988-09-16,10.40
912,2022-11-24,2022-11-24,1988-09-23,10.40
913,2022-11-24,2022-11-24,1988-09-30,10.42
914,2022-11-24,2022-11-24,1988-10-07,10.38
915,2022-11-24,2022-11-24,1988-10-14,10.33
916,2022-11-24,2022-11-24,1988-10-21,10.28
917,2022-11-24,2022-11-24,1988-10-28,10.22
918,2022-11-24,2022-11-24,1988-11-04,10.12
919,2022-11-24,2022-11-24,1988-11-11,10.24
920,2022-11-24,2022-11-24,1988-11-18,10.31
921,2022-11-24,2022-11-24,1988-11-25,10.39
922,2022-11-24,2022-11-24,1988-12-02,10.44
923,2022-11-24,2022-11-24,1988-12-09,10.46
924,2022-11-24,2022-11-24,1988-12-16,10.71
925,2022-11-24,2022-11-24,1988-12-23,10.68
926,2022-11-24,2022-11-24,1988-12-30,10.77
927,2022-11-24,2022-11-24,1989-01-06,10.80
928,2022-11-24,2022-11-24,1989-01-13,10.81
929,2022-11-24,2022-11-24,1989-01-20,10.71
930,2022-11-24,2022-11-24,1989-01-27,10.60
931,2022-11-24,2022-11-24,1989-02-03,10.55
932,2022-11-24,2022-11-24,1989-02-10,10.56
933,2022-11-24,2022-11-24,1989-02-17,10.69
934,2022-11-24,2022-11-24,1989-02-24,10.78
935,2022-11-24,2022-11-24,1989-03-03,10.91
936,2022-11-24,2022-11-24,1989-03-10,10.86
937,2022-11-24,2022-11-24,1989-03-17,10.98
938,2022-11-24,2022-11-24,1989-03-24,11.22
939,2022-11-24,2022-11-24,1989-03-31,11.19
940,2022-11-24,2022-11-24,1989-04-07,11.07
941,2022-11-24,2022-11-24,1989-04-14,11.11
942,2022-11-24,2022-11-24,1989-04-21,10.99
943,2022-11-24,2022-11-24,1989-04-28,11.03
944,2022-11-24,2022-11-24,1989-05-05,10.97
945,2022-11-24,2022-11-24,1989-05-12,10.93
946,2022-11-24,2022-11-24,1989-05-19,10.69
947,2022-11-24,2022-11-24,1989-05-26,10.50
948,2022-11-24,2022-11-24,1989-06-02,10.48
949,2022-11-24,2022-11-24,1989-06-09,10.20
950,2022-11-24,2022-11-24,1989-06-16,10.04
951,2022-11-24,2022-11-24,1989-06-23,10.19
952,2022-11-24,2022-11-24,1989-06-30,10.07
953,2022-11-24,2022-11-24,1989-07-07,10.03
954,2022-11-24,2022-11-24,1989-07-14,9.82
955,2022-11-24,2022-11-24,1989-07-21,9.87
956,2022-11-24,2022-11-24,1989-07-28,9.81
957,2022-11-24,2022-11-24,1989-08-04,9.68
958,2022-11-24,2022-11-24,1989-08-11,9.96
959,2022-11-24,2022-11-24,1989-08-18,10.09
960,2022-11-24,2022-11-24,1989-08-25,10.21
961,2022-11-24,2022-11-24,1989-09-01,10.22
962,2022-11-24,2022-11-24,1989-09-08,10.17
963,2022-11-24,2022-11-24,1989-09-15,10.05
964,2022-11-24,2022-11-24,1989-09-22,10.03
965,2022-11-24,2022-11-24,1989-09-29,10.16
966,2022-11-24,2022-11-24,1989-10-06,10.10
967,2022-11-24,2022-11-24,1989-10-13,9.95
968,2022-11-24,2022-11-24,1989-10-20,9.92
969,2022-11-24,2022-11-24,1989-10-27,9.82
970,2022-11-24,2022-11-24,1989-11-03,9.82
971,2022-11-24,2022-11-24,1989-11-10,9.79
972,2022-11-24,2022-11-24,1989-11-17,9.72
973,2022-11-24,2022-11-24,1989-11-24,9.74
974,2022-11-24,2022-11-24,1989-12-01,9.74
975,2022-11-24,2022-11-24,1989-12-08,9.76
976,2022-11-24,2022-11-24,1989-12-15,9.75
977,2022-11-24,2022-11-24,1989-12-22,9.69
978,2022-11-24,2022-11-24,1989-12-29,9.78
979,2022-11-24,2022-11-24,1990-01-05,9.83
980,2022-11-24,2022-11-24,1990-01-12,9.80
981,2022-11-24,2022-11-24,1990-01-19,9.90
982,2022-11-24,2022-11-24,1990-01-26,10.05
983,2022-11-24,2022-11-24,1990-02-02,10.17
984,2022-11-24,2022-11-24,1990-02-09,10.21
985,2022-11-24,2022-11-24,1990-02-16,10.10
986,2022-11-24,2022-11-24,1990-02-23,10.31
987,2022-11-24,2022-11-24,1990-03-02,10.23
988,2022-11-24,2022-11-24,1990-03-09,10.29
989,2022-11-24,2022-11-24,1990-03-16,10.34
990,2022-11-24,2022-11-24,1990-03-23,10.26
991,2022-11-24,2022-11-24,1990-03-30,10.22
992,2022-11-24,2022-11-24,1990-04-06,10.26
993,2022-11-24,2022-11-24,1990-04-13,10.25
994,2022-11-24,2022-11-24,1990-04-20,10.41
995,2022-11-24,2022-11-24,1990-04-27,10.56
996,2022-11-24,2022-11-24,1990-05-04,10.67
997,2022-11-24,2022-11-24,1990-05-11,10.54
998,2022-11-24,2022-11-24,1990-05-18,10.37
999,2022-11-24,2022-11-24,1990-05-25,10.33
1000,2022-11-24,2022-11-24,1990-06-01,10.29
1001,2022-11-24,2022-11-24,1990-06-08,10.10
1002,2022-11-24,2022-11-24,1990-06-15,10.12
1003,2022-11-24,2022-11-24,1990-06-22,10.16
1004,2022-11-24,2022-11-24,1990-06-29,10.15
1005,2022-11-24,2022-11-24,1990-07-06,10.06
1006,2022-11-24,2022-11-24,1990-07-13,10.11
1007,2022-11-24,2022-11-24,1990-07-20,9.99
1008,2022-11-24,2022-11-24,1990-07-27,9.98
1009,2022-11-24,2022-11-24,1990-08-03,9.84
1010,2022-11-24,2022-11-24,1990-08-10,10.08
1011,2022-11-24,2022-11-24,1990-08-17,10.05
1012,2022-11-24,2022-11-24,1990-08-24,10.29
1013,2022-11-24,2022-11-24,1990-08-31,10.24
1014,2022-11-24,2022-11-24,1990-09-07,10.19
1015,2022-11-24,2022-11-24,1990-09-14,10.13
1016,2022-11-24,2022-11-24,1990-09-21,10.16
1017,2022-11-24,2022-11-24,1990-09-28,10.22
1018,2022-11-24,2022-11-24,1990-10-05,10.08
1019,2022-11-24,2022-11-24,1990-10-12,10.22
1020,2022-11-24,2022-11-24,1990-10-19,10.24
1021,2022-11-24,2022-11-24,1990-10-26,10.17
1022,2022-11-24,2022-11-24,1990-11-02,10.13
1023,2022-11-24,2022-11-24,1990-11-09,10.09
1024,2022-11-24,2022-11-24,1990-11-16,10.02
1025,2022-11-24,2022-11-24,1990-11-23,9.93
1026,2022-11-24,2022-11-24,1990-11-30,9.90
1027,2022-11-24,2022-11-24,1990-12-07,9.81
1028,2022-11-24,2022-11-24,1990-12-14,9.56
1029,2022-11-24,2022-11-24,1990-12-21,9.64
1030,2022-11-24,2022-11-24,1990-12-28,9.68
1031,2022-11-24,2022-11-24,1991-01-04,9.56
1032,2022-11-24,2022-11-24,1991-01-11,9.63
